
Numero tabelle: 550271

Numero medio righe: 18.203808668819544

Numero medio colonne: 4.377555786149006

Numero medio valori nulli per tabella: 1.4538291132914509E-5

Distribuzione numero di righe:
11025 colonne hanno 24 valori distinti
9803 colonne hanno 25 valori distinti
9897 colonne hanno 26 valori distinti
7349 colonne hanno 27 valori distinti
6886 colonne hanno 28 valori distinti
6513 colonne hanno 29 valori distinti
6921 colonne hanno 30 valori distinti
7017 colonne hanno 31 valori distinti
7067 colonne hanno 32 valori distinti
6224 colonne hanno 33 valori distinti
5326 colonne hanno 34 valori distinti
4961 colonne hanno 35 valori distinti
4549 colonne hanno 36 valori distinti
3949 colonne hanno 37 valori distinti
3536 colonne hanno 38 valori distinti
3312 colonne hanno 39 valori distinti
3178 colonne hanno 40 valori distinti
2855 colonne hanno 41 valori distinti
2629 colonne hanno 42 valori distinti
2551 colonne hanno 43 valori distinti
2497 colonne hanno 44 valori distinti
2504 colonne hanno 45 valori distinti
2092 colonne hanno 46 valori distinti
2085 colonne hanno 47 valori distinti
1974 colonne hanno 48 valori distinti
1862 colonne hanno 49 valori distinti
2061 colonne hanno 50 valori distinti
1828 colonne hanno 51 valori distinti
1737 colonne hanno 52 valori distinti
1454 colonne hanno 53 valori distinti
1466 colonne hanno 54 valori distinti
1321 colonne hanno 55 valori distinti
1260 colonne hanno 56 valori distinti
1295 colonne hanno 57 valori distinti
1251 colonne hanno 58 valori distinti
1187 colonne hanno 59 valori distinti
1150 colonne hanno 60 valori distinti
1032 colonne hanno 61 valori distinti
994 colonne hanno 62 valori distinti
938 colonne hanno 63 valori distinti
897 colonne hanno 64 valori distinti
958 colonne hanno 65 valori distinti
866 colonne hanno 66 valori distinti
799 colonne hanno 67 valori distinti
787 colonne hanno 68 valori distinti
723 colonne hanno 69 valori distinti
1 colonne hanno 2117 valori distinti
751 colonne hanno 70 valori distinti
753 colonne hanno 71 valori distinti
657 colonne hanno 72 valori distinti
652 colonne hanno 73 valori distinti
596 colonne hanno 74 valori distinti
659 colonne hanno 75 valori distinti
637 colonne hanno 76 valori distinti
538 colonne hanno 77 valori distinti
525 colonne hanno 78 valori distinti
483 colonne hanno 79 valori distinti
579 colonne hanno 80 valori distinti
532 colonne hanno 81 valori distinti
489 colonne hanno 82 valori distinti
441 colonne hanno 83 valori distinti
428 colonne hanno 84 valori distinti
430 colonne hanno 85 valori distinti
395 colonne hanno 86 valori distinti
399 colonne hanno 87 valori distinti
439 colonne hanno 88 valori distinti
414 colonne hanno 89 valori distinti
416 colonne hanno 90 valori distinti
378 colonne hanno 91 valori distinti
420 colonne hanno 92 valori distinti
410 colonne hanno 93 valori distinti
392 colonne hanno 94 valori distinti
371 colonne hanno 95 valori distinti
320 colonne hanno 96 valori distinti
310 colonne hanno 97 valori distinti
332 colonne hanno 98 valori distinti
339 colonne hanno 99 valori distinti
9976 colonne hanno 100 valori distinti
299 colonne hanno 101 valori distinti
251 colonne hanno 102 valori distinti
252 colonne hanno 103 valori distinti
231 colonne hanno 104 valori distinti
240 colonne hanno 105 valori distinti
244 colonne hanno 106 valori distinti
239 colonne hanno 107 valori distinti
216 colonne hanno 108 valori distinti
190 colonne hanno 109 valori distinti
195 colonne hanno 110 valori distinti
209 colonne hanno 111 valori distinti
199 colonne hanno 112 valori distinti
185 colonne hanno 113 valori distinti
205 colonne hanno 114 valori distinti
197 colonne hanno 115 valori distinti
219 colonne hanno 116 valori distinti
161 colonne hanno 117 valori distinti
179 colonne hanno 118 valori distinti
174 colonne hanno 119 valori distinti
182 colonne hanno 120 valori distinti
188 colonne hanno 121 valori distinti
165 colonne hanno 122 valori distinti
163 colonne hanno 123 valori distinti
204 colonne hanno 124 valori distinti
195 colonne hanno 125 valori distinti
151 colonne hanno 126 valori distinti
1 colonne hanno 2174 valori distinti
146 colonne hanno 127 valori distinti
203 colonne hanno 128 valori distinti
153 colonne hanno 129 valori distinti
136 colonne hanno 130 valori distinti
128 colonne hanno 131 valori distinti
117 colonne hanno 132 valori distinti
114 colonne hanno 133 valori distinti
130 colonne hanno 134 valori distinti
102 colonne hanno 135 valori distinti
97 colonne hanno 136 valori distinti
67 colonne hanno 137 valori distinti
91 colonne hanno 138 valori distinti
84 colonne hanno 139 valori distinti
105 colonne hanno 140 valori distinti
110 colonne hanno 141 valori distinti
90 colonne hanno 142 valori distinti
111 colonne hanno 143 valori distinti
95 colonne hanno 144 valori distinti
81 colonne hanno 145 valori distinti
106 colonne hanno 146 valori distinti
91 colonne hanno 147 valori distinti
78 colonne hanno 148 valori distinti
83 colonne hanno 149 valori distinti
134 colonne hanno 150 valori distinti
105 colonne hanno 151 valori distinti
83 colonne hanno 152 valori distinti
71 colonne hanno 153 valori distinti
63 colonne hanno 154 valori distinti
94 colonne hanno 155 valori distinti
70 colonne hanno 156 valori distinti
80 colonne hanno 157 valori distinti
65 colonne hanno 158 valori distinti
67 colonne hanno 159 valori distinti
76 colonne hanno 160 valori distinti
68 colonne hanno 161 valori distinti
58 colonne hanno 162 valori distinti
62 colonne hanno 163 valori distinti
73 colonne hanno 164 valori distinti
64 colonne hanno 165 valori distinti
63 colonne hanno 166 valori distinti
50 colonne hanno 167 valori distinti
65 colonne hanno 168 valori distinti
51 colonne hanno 169 valori distinti
43 colonne hanno 170 valori distinti
50 colonne hanno 171 valori distinti
54 colonne hanno 172 valori distinti
49 colonne hanno 173 valori distinti
52 colonne hanno 174 valori distinti
55 colonne hanno 175 valori distinti
49 colonne hanno 176 valori distinti
44 colonne hanno 177 valori distinti
51 colonne hanno 178 valori distinti
1 colonne hanno 2226 valori distinti
45 colonne hanno 179 valori distinti
58 colonne hanno 180 valori distinti
43 colonne hanno 181 valori distinti
1 colonne hanno 2229 valori distinti
47 colonne hanno 182 valori distinti
52 colonne hanno 183 valori distinti
47 colonne hanno 184 valori distinti
47 colonne hanno 185 valori distinti
32 colonne hanno 186 valori distinti
53 colonne hanno 187 valori distinti
51 colonne hanno 188 valori distinti
49 colonne hanno 189 valori distinti
41 colonne hanno 190 valori distinti
47 colonne hanno 191 valori distinti
35 colonne hanno 192 valori distinti
92 colonne hanno 193 valori distinti
46 colonne hanno 194 valori distinti
59 colonne hanno 195 valori distinti
39 colonne hanno 196 valori distinti
38 colonne hanno 197 valori distinti
43 colonne hanno 198 valori distinti
47 colonne hanno 199 valori distinti
55 colonne hanno 200 valori distinti
38 colonne hanno 201 valori distinti
39 colonne hanno 202 valori distinti
41 colonne hanno 203 valori distinti
35 colonne hanno 204 valori distinti
42 colonne hanno 205 valori distinti
31 colonne hanno 206 valori distinti
45 colonne hanno 207 valori distinti
30 colonne hanno 208 valori distinti
36 colonne hanno 209 valori distinti
47 colonne hanno 210 valori distinti
38 colonne hanno 211 valori distinti
42 colonne hanno 212 valori distinti
31 colonne hanno 213 valori distinti
38 colonne hanno 214 valori distinti
25 colonne hanno 215 valori distinti
32 colonne hanno 216 valori distinti
37 colonne hanno 217 valori distinti
16 colonne hanno 218 valori distinti
36 colonne hanno 219 valori distinti
24 colonne hanno 220 valori distinti
28 colonne hanno 221 valori distinti
24 colonne hanno 222 valori distinti
33 colonne hanno 223 valori distinti
29 colonne hanno 224 valori distinti
33 colonne hanno 225 valori distinti
41 colonne hanno 226 valori distinti
18 colonne hanno 227 valori distinti
18 colonne hanno 228 valori distinti
30 colonne hanno 229 valori distinti
1 colonne hanno 2277 valori distinti
31 colonne hanno 230 valori distinti
23 colonne hanno 231 valori distinti
32 colonne hanno 232 valori distinti
26 colonne hanno 233 valori distinti
33 colonne hanno 234 valori distinti
38 colonne hanno 235 valori distinti
30 colonne hanno 236 valori distinti
22 colonne hanno 237 valori distinti
29 colonne hanno 238 valori distinti
14 colonne hanno 239 valori distinti
16 colonne hanno 240 valori distinti
20 colonne hanno 241 valori distinti
22 colonne hanno 242 valori distinti
31 colonne hanno 243 valori distinti
21 colonne hanno 244 valori distinti
10 colonne hanno 245 valori distinti
17 colonne hanno 246 valori distinti
13 colonne hanno 247 valori distinti
26 colonne hanno 248 valori distinti
26 colonne hanno 249 valori distinti
20 colonne hanno 250 valori distinti
17 colonne hanno 251 valori distinti
22 colonne hanno 252 valori distinti
15 colonne hanno 253 valori distinti
13 colonne hanno 254 valori distinti
14 colonne hanno 255 valori distinti
2 colonne hanno 2303 valori distinti
53 colonne hanno 256 valori distinti
10 colonne hanno 257 valori distinti
21 colonne hanno 258 valori distinti
30 colonne hanno 259 valori distinti
26 colonne hanno 260 valori distinti
36 colonne hanno 261 valori distinti
18 colonne hanno 262 valori distinti
18 colonne hanno 263 valori distinti
20 colonne hanno 264 valori distinti
14 colonne hanno 265 valori distinti
16 colonne hanno 266 valori distinti
14 colonne hanno 267 valori distinti
12 colonne hanno 268 valori distinti
19 colonne hanno 269 valori distinti
15 colonne hanno 270 valori distinti
11 colonne hanno 271 valori distinti
7 colonne hanno 272 valori distinti
10 colonne hanno 273 valori distinti
17 colonne hanno 274 valori distinti
14 colonne hanno 275 valori distinti
4 colonne hanno 276 valori distinti
11 colonne hanno 277 valori distinti
8 colonne hanno 278 valori distinti
12 colonne hanno 279 valori distinti
9 colonne hanno 280 valori distinti
9 colonne hanno 281 valori distinti
10 colonne hanno 282 valori distinti
16 colonne hanno 283 valori distinti
12 colonne hanno 284 valori distinti
9 colonne hanno 285 valori distinti
11 colonne hanno 286 valori distinti
16 colonne hanno 287 valori distinti
17 colonne hanno 288 valori distinti
12 colonne hanno 289 valori distinti
13 colonne hanno 290 valori distinti
6 colonne hanno 291 valori distinti
17 colonne hanno 292 valori distinti
9 colonne hanno 293 valori distinti
9 colonne hanno 294 valori distinti
11 colonne hanno 295 valori distinti
19 colonne hanno 296 valori distinti
11 colonne hanno 297 valori distinti
8 colonne hanno 298 valori distinti
14 colonne hanno 299 valori distinti
20 colonne hanno 300 valori distinti
11 colonne hanno 301 valori distinti
13 colonne hanno 302 valori distinti
8 colonne hanno 303 valori distinti
4 colonne hanno 304 valori distinti
11 colonne hanno 305 valori distinti
9 colonne hanno 306 valori distinti
18 colonne hanno 307 valori distinti
5 colonne hanno 308 valori distinti
13 colonne hanno 309 valori distinti
8 colonne hanno 310 valori distinti
2 colonne hanno 311 valori distinti
13 colonne hanno 312 valori distinti
10 colonne hanno 313 valori distinti
6 colonne hanno 314 valori distinti
13 colonne hanno 315 valori distinti
7 colonne hanno 316 valori distinti
8 colonne hanno 317 valori distinti
4 colonne hanno 318 valori distinti
7 colonne hanno 319 valori distinti
5 colonne hanno 320 valori distinti
7 colonne hanno 321 valori distinti
12 colonne hanno 322 valori distinti
11 colonne hanno 323 valori distinti
4 colonne hanno 324 valori distinti
7 colonne hanno 325 valori distinti
9 colonne hanno 326 valori distinti
7 colonne hanno 327 valori distinti
3 colonne hanno 328 valori distinti
7 colonne hanno 329 valori distinti
10 colonne hanno 330 valori distinti
3 colonne hanno 331 valori distinti
9 colonne hanno 332 valori distinti
7 colonne hanno 333 valori distinti
4 colonne hanno 334 valori distinti
4 colonne hanno 335 valori distinti
7 colonne hanno 336 valori distinti
6 colonne hanno 337 valori distinti
3 colonne hanno 338 valori distinti
5 colonne hanno 339 valori distinti
9 colonne hanno 340 valori distinti
8 colonne hanno 341 valori distinti
7 colonne hanno 342 valori distinti
8 colonne hanno 343 valori distinti
2 colonne hanno 344 valori distinti
11 colonne hanno 345 valori distinti
13 colonne hanno 346 valori distinti
8 colonne hanno 347 valori distinti
6 colonne hanno 348 valori distinti
13 colonne hanno 349 valori distinti
4 colonne hanno 350 valori distinti
10 colonne hanno 351 valori distinti
7 colonne hanno 352 valori distinti
14 colonne hanno 353 valori distinti
9 colonne hanno 354 valori distinti
7 colonne hanno 355 valori distinti
12 colonne hanno 356 valori distinti
6 colonne hanno 357 valori distinti
1 colonne hanno 358 valori distinti
6 colonne hanno 359 valori distinti
7 colonne hanno 360 valori distinti
7 colonne hanno 361 valori distinti
23 colonne hanno 362 valori distinti
11 colonne hanno 363 valori distinti
7 colonne hanno 364 valori distinti
7 colonne hanno 365 valori distinti
7 colonne hanno 366 valori distinti
3 colonne hanno 367 valori distinti
3 colonne hanno 368 valori distinti
2 colonne hanno 369 valori distinti
6 colonne hanno 370 valori distinti
5 colonne hanno 371 valori distinti
3 colonne hanno 372 valori distinti
6 colonne hanno 373 valori distinti
5 colonne hanno 374 valori distinti
6 colonne hanno 375 valori distinti
6 colonne hanno 376 valori distinti
5 colonne hanno 377 valori distinti
1 colonne hanno 378 valori distinti
7 colonne hanno 379 valori distinti
2 colonne hanno 380 valori distinti
5 colonne hanno 381 valori distinti
2 colonne hanno 382 valori distinti
8 colonne hanno 383 valori distinti
5 colonne hanno 384 valori distinti
6 colonne hanno 385 valori distinti
3 colonne hanno 386 valori distinti
4 colonne hanno 387 valori distinti
5 colonne hanno 388 valori distinti
8 colonne hanno 389 valori distinti
5 colonne hanno 390 valori distinti
5 colonne hanno 391 valori distinti
3 colonne hanno 392 valori distinti
4 colonne hanno 393 valori distinti
7 colonne hanno 394 valori distinti
4 colonne hanno 395 valori distinti
3 colonne hanno 396 valori distinti
5 colonne hanno 397 valori distinti
6 colonne hanno 398 valori distinti
3 colonne hanno 399 valori distinti
8 colonne hanno 400 valori distinti
10 colonne hanno 401 valori distinti
5 colonne hanno 402 valori distinti
4 colonne hanno 403 valori distinti
5 colonne hanno 404 valori distinti
5 colonne hanno 405 valori distinti
4 colonne hanno 406 valori distinti
4 colonne hanno 407 valori distinti
2 colonne hanno 408 valori distinti
4 colonne hanno 409 valori distinti
6 colonne hanno 410 valori distinti
10 colonne hanno 411 valori distinti
14 colonne hanno 412 valori distinti
22 colonne hanno 413 valori distinti
4 colonne hanno 414 valori distinti
4 colonne hanno 415 valori distinti
5 colonne hanno 416 valori distinti
3 colonne hanno 417 valori distinti
3 colonne hanno 418 valori distinti
11 colonne hanno 419 valori distinti
4 colonne hanno 420 valori distinti
6 colonne hanno 421 valori distinti
5 colonne hanno 422 valori distinti
4 colonne hanno 423 valori distinti
5 colonne hanno 424 valori distinti
5 colonne hanno 425 valori distinti
4 colonne hanno 426 valori distinti
8 colonne hanno 427 valori distinti
5 colonne hanno 428 valori distinti
8 colonne hanno 429 valori distinti
3 colonne hanno 430 valori distinti
10 colonne hanno 431 valori distinti
10 colonne hanno 432 valori distinti
13 colonne hanno 433 valori distinti
16 colonne hanno 434 valori distinti
26 colonne hanno 435 valori distinti
13 colonne hanno 436 valori distinti
1 colonne hanno 437 valori distinti
8 colonne hanno 439 valori distinti
7 colonne hanno 440 valori distinti
7 colonne hanno 441 valori distinti
6 colonne hanno 442 valori distinti
10 colonne hanno 443 valori distinti
12 colonne hanno 444 valori distinti
6 colonne hanno 445 valori distinti
4 colonne hanno 446 valori distinti
6 colonne hanno 447 valori distinti
6 colonne hanno 448 valori distinti
5 colonne hanno 449 valori distinti
6 colonne hanno 450 valori distinti
5 colonne hanno 451 valori distinti
2 colonne hanno 452 valori distinti
9 colonne hanno 453 valori distinti
3 colonne hanno 454 valori distinti
5 colonne hanno 455 valori distinti
3 colonne hanno 456 valori distinti
1 colonne hanno 457 valori distinti
3 colonne hanno 458 valori distinti
7 colonne hanno 459 valori distinti
2 colonne hanno 460 valori distinti
1 colonne hanno 2508 valori distinti
4 colonne hanno 461 valori distinti
5 colonne hanno 462 valori distinti
2 colonne hanno 463 valori distinti
1 colonne hanno 464 valori distinti
8 colonne hanno 465 valori distinti
4 colonne hanno 466 valori distinti
4 colonne hanno 467 valori distinti
2 colonne hanno 468 valori distinti
4 colonne hanno 470 valori distinti
2 colonne hanno 471 valori distinti
1 colonne hanno 472 valori distinti
3 colonne hanno 473 valori distinti
3 colonne hanno 474 valori distinti
2 colonne hanno 475 valori distinti
1 colonne hanno 477 valori distinti
5 colonne hanno 479 valori distinti
2 colonne hanno 481 valori distinti
2 colonne hanno 482 valori distinti
3 colonne hanno 483 valori distinti
1 colonne hanno 484 valori distinti
4 colonne hanno 485 valori distinti
3 colonne hanno 486 valori distinti
2 colonne hanno 487 valori distinti
4 colonne hanno 489 valori distinti
4 colonne hanno 490 valori distinti
2 colonne hanno 491 valori distinti
1 colonne hanno 493 valori distinti
3 colonne hanno 494 valori distinti
1 colonne hanno 495 valori distinti
3 colonne hanno 496 valori distinti
4 colonne hanno 497 valori distinti
1 colonne hanno 498 valori distinti
2 colonne hanno 499 valori distinti
3 colonne hanno 500 valori distinti
6 colonne hanno 501 valori distinti
7 colonne hanno 502 valori distinti
3 colonne hanno 503 valori distinti
2 colonne hanno 504 valori distinti
3 colonne hanno 505 valori distinti
3 colonne hanno 506 valori distinti
2 colonne hanno 507 valori distinti
3 colonne hanno 508 valori distinti
4 colonne hanno 509 valori distinti
4 colonne hanno 510 valori distinti
2 colonne hanno 511 valori distinti
3 colonne hanno 512 valori distinti
4 colonne hanno 514 valori distinti
2 colonne hanno 515 valori distinti
4 colonne hanno 518 valori distinti
3 colonne hanno 519 valori distinti
4 colonne hanno 520 valori distinti
2 colonne hanno 522 valori distinti
3 colonne hanno 523 valori distinti
2 colonne hanno 526 valori distinti
5 colonne hanno 527 valori distinti
2 colonne hanno 529 valori distinti
1 colonne hanno 2577 valori distinti
2 colonne hanno 530 valori distinti
2 colonne hanno 531 valori distinti
2 colonne hanno 533 valori distinti
2 colonne hanno 534 valori distinti
1 colonne hanno 2582 valori distinti
3 colonne hanno 535 valori distinti
4 colonne hanno 536 valori distinti
1 colonne hanno 537 valori distinti
1 colonne hanno 538 valori distinti
4 colonne hanno 539 valori distinti
4 colonne hanno 541 valori distinti
1 colonne hanno 542 valori distinti
2 colonne hanno 543 valori distinti
2 colonne hanno 544 valori distinti
3 colonne hanno 545 valori distinti
1 colonne hanno 547 valori distinti
1 colonne hanno 548 valori distinti
1 colonne hanno 549 valori distinti
2 colonne hanno 550 valori distinti
1 colonne hanno 552 valori distinti
3 colonne hanno 553 valori distinti
1 colonne hanno 554 valori distinti
3 colonne hanno 556 valori distinti
1 colonne hanno 557 valori distinti
2 colonne hanno 558 valori distinti
1 colonne hanno 559 valori distinti
4 colonne hanno 560 valori distinti
2 colonne hanno 562 valori distinti
1 colonne hanno 563 valori distinti
2 colonne hanno 564 valori distinti
2 colonne hanno 565 valori distinti
3 colonne hanno 568 valori distinti
3 colonne hanno 570 valori distinti
3 colonne hanno 571 valori distinti
1 colonne hanno 573 valori distinti
4 colonne hanno 574 valori distinti
2 colonne hanno 576 valori distinti
4 colonne hanno 577 valori distinti
2 colonne hanno 580 valori distinti
2 colonne hanno 581 valori distinti
2 colonne hanno 582 valori distinti
1 colonne hanno 583 valori distinti
1 colonne hanno 584 valori distinti
2 colonne hanno 587 valori distinti
3 colonne hanno 588 valori distinti
3 colonne hanno 589 valori distinti
1 colonne hanno 590 valori distinti
3 colonne hanno 591 valori distinti
1 colonne hanno 592 valori distinti
1 colonne hanno 593 valori distinti
1 colonne hanno 595 valori distinti
4 colonne hanno 596 valori distinti
1 colonne hanno 597 valori distinti
1 colonne hanno 600 valori distinti
2 colonne hanno 602 valori distinti
1 colonne hanno 603 valori distinti
2 colonne hanno 605 valori distinti
1 colonne hanno 606 valori distinti
1 colonne hanno 607 valori distinti
1 colonne hanno 609 valori distinti
2 colonne hanno 610 valori distinti
3 colonne hanno 611 valori distinti
1 colonne hanno 612 valori distinti
1 colonne hanno 614 valori distinti
2 colonne hanno 619 valori distinti
1 colonne hanno 621 valori distinti
2 colonne hanno 622 valori distinti
2 colonne hanno 624 valori distinti
1 colonne hanno 625 valori distinti
3 colonne hanno 626 valori distinti
1 colonne hanno 627 valori distinti
2 colonne hanno 628 valori distinti
1 colonne hanno 629 valori distinti
4 colonne hanno 630 valori distinti
3 colonne hanno 631 valori distinti
1 colonne hanno 633 valori distinti
1 colonne hanno 634 valori distinti
2 colonne hanno 636 valori distinti
1 colonne hanno 643 valori distinti
1 colonne hanno 645 valori distinti
1 colonne hanno 646 valori distinti
1 colonne hanno 647 valori distinti
2 colonne hanno 648 valori distinti
1 colonne hanno 649 valori distinti
2 colonne hanno 650 valori distinti
2 colonne hanno 651 valori distinti
1 colonne hanno 652 valori distinti
3 colonne hanno 654 valori distinti
1 colonne hanno 655 valori distinti
2 colonne hanno 657 valori distinti
1 colonne hanno 659 valori distinti
2 colonne hanno 667 valori distinti
1 colonne hanno 668 valori distinti
1 colonne hanno 669 valori distinti
1 colonne hanno 671 valori distinti
2 colonne hanno 672 valori distinti
1 colonne hanno 674 valori distinti
1 colonne hanno 675 valori distinti
1 colonne hanno 678 valori distinti
3 colonne hanno 683 valori distinti
2 colonne hanno 685 valori distinti
2 colonne hanno 686 valori distinti
3 colonne hanno 687 valori distinti
1 colonne hanno 689 valori distinti
1 colonne hanno 692 valori distinti
1 colonne hanno 693 valori distinti
2 colonne hanno 699 valori distinti
1 colonne hanno 701 valori distinti
2 colonne hanno 705 valori distinti
1 colonne hanno 706 valori distinti
3 colonne hanno 708 valori distinti
1 colonne hanno 710 valori distinti
2 colonne hanno 713 valori distinti
1 colonne hanno 714 valori distinti
1 colonne hanno 715 valori distinti
2 colonne hanno 717 valori distinti
1 colonne hanno 719 valori distinti
2 colonne hanno 720 valori distinti
1 colonne hanno 725 valori distinti
1 colonne hanno 726 valori distinti
1 colonne hanno 729 valori distinti
1 colonne hanno 731 valori distinti
1 colonne hanno 732 valori distinti
1 colonne hanno 735 valori distinti
1 colonne hanno 737 valori distinti
1 colonne hanno 741 valori distinti
2 colonne hanno 744 valori distinti
1 colonne hanno 747 valori distinti
2 colonne hanno 754 valori distinti
1 colonne hanno 757 valori distinti
1 colonne hanno 758 valori distinti
1 colonne hanno 765 valori distinti
2 colonne hanno 769 valori distinti
1 colonne hanno 770 valori distinti
1 colonne hanno 777 valori distinti
1 colonne hanno 778 valori distinti
1 colonne hanno 780 valori distinti
1 colonne hanno 781 valori distinti
1 colonne hanno 782 valori distinti
1 colonne hanno 786 valori distinti
2 colonne hanno 787 valori distinti
1 colonne hanno 788 valori distinti
1 colonne hanno 791 valori distinti
1 colonne hanno 792 valori distinti
1 colonne hanno 796 valori distinti
2 colonne hanno 797 valori distinti
1 colonne hanno 798 valori distinti
2 colonne hanno 800 valori distinti
1 colonne hanno 805 valori distinti
1 colonne hanno 807 valori distinti
1 colonne hanno 2857 valori distinti
1 colonne hanno 811 valori distinti
1 colonne hanno 814 valori distinti
1 colonne hanno 815 valori distinti
1 colonne hanno 827 valori distinti
1 colonne hanno 828 valori distinti
1 colonne hanno 830 valori distinti
1 colonne hanno 835 valori distinti
1 colonne hanno 841 valori distinti
1 colonne hanno 844 valori distinti
1 colonne hanno 847 valori distinti
1 colonne hanno 850 valori distinti
1 colonne hanno 2902 valori distinti
1 colonne hanno 865 valori distinti
1 colonne hanno 868 valori distinti
1 colonne hanno 872 valori distinti
1 colonne hanno 884 valori distinti
1 colonne hanno 886 valori distinti
1 colonne hanno 887 valori distinti
1 colonne hanno 892 valori distinti
1 colonne hanno 899 valori distinti
1 colonne hanno 918 valori distinti
1 colonne hanno 928 valori distinti
2 colonne hanno 930 valori distinti
1 colonne hanno 942 valori distinti
1 colonne hanno 949 valori distinti
1 colonne hanno 950 valori distinti
1 colonne hanno 968 valori distinti
1 colonne hanno 976 valori distinti
1 colonne hanno 977 valori distinti
1 colonne hanno 984 valori distinti
1 colonne hanno 986 valori distinti
1 colonne hanno 987 valori distinti
1 colonne hanno 988 valori distinti
1 colonne hanno 992 valori distinti
1 colonne hanno 1004 valori distinti
1 colonne hanno 1006 valori distinti
3 colonne hanno 1007 valori distinti
1 colonne hanno 1013 valori distinti
1 colonne hanno 1022 valori distinti
1 colonne hanno 1027 valori distinti
2 colonne hanno 1033 valori distinti
1 colonne hanno 3084 valori distinti
1 colonne hanno 1037 valori distinti
1 colonne hanno 1042 valori distinti
1 colonne hanno 1045 valori distinti
1 colonne hanno 1048 valori distinti
1 colonne hanno 1051 valori distinti
1 colonne hanno 1062 valori distinti
1 colonne hanno 1068 valori distinti
1 colonne hanno 1084 valori distinti
1 colonne hanno 1089 valori distinti
1 colonne hanno 1090 valori distinti
1 colonne hanno 1093 valori distinti
1 colonne hanno 3142 valori distinti
1 colonne hanno 1102 valori distinti
1 colonne hanno 1104 valori distinti
1 colonne hanno 1112 valori distinti
1 colonne hanno 1114 valori distinti
1 colonne hanno 1120 valori distinti
1 colonne hanno 1124 valori distinti
1 colonne hanno 1181 valori distinti
1 colonne hanno 1195 valori distinti
1 colonne hanno 3258 valori distinti
1 colonne hanno 1216 valori distinti
1 colonne hanno 1227 valori distinti
1 colonne hanno 1235 valori distinti
1 colonne hanno 1237 valori distinti
1 colonne hanno 1248 valori distinti
1 colonne hanno 1254 valori distinti
1 colonne hanno 1268 valori distinti
1 colonne hanno 1276 valori distinti
1 colonne hanno 1278 valori distinti
1 colonne hanno 1298 valori distinti
1 colonne hanno 1308 valori distinti
1 colonne hanno 1335 valori distinti
1 colonne hanno 1337 valori distinti
1 colonne hanno 1344 valori distinti
1 colonne hanno 1369 valori distinti
1 colonne hanno 1376 valori distinti
1 colonne hanno 1377 valori distinti
1 colonne hanno 1378 valori distinti
1 colonne hanno 5489 valori distinti
1 colonne hanno 1419 valori distinti
1 colonne hanno 1444 valori distinti
1 colonne hanno 1445 valori distinti
1 colonne hanno 1483 valori distinti
1 colonne hanno 1494 valori distinti
1 colonne hanno 1497 valori distinti
1 colonne hanno 1501 valori distinti
1 colonne hanno 1507 valori distinti
1 colonne hanno 1524 valori distinti
1 colonne hanno 1542 valori distinti
1 colonne hanno 1588 valori distinti
1 colonne hanno 1601 valori distinti
1 colonne hanno 1623 valori distinti
1 colonne hanno 1651 valori distinti
1 colonne hanno 5748 valori distinti
1 colonne hanno 1690 valori distinti
1 colonne hanno 1734 valori distinti
1 colonne hanno 1762 valori distinti
1 colonne hanno 1767 valori distinti
1 colonne hanno 1779 valori distinti
1 colonne hanno 3836 valori distinti
1 colonne hanno 1798 valori distinti
1 colonne hanno 1800 valori distinti
1 colonne hanno 1814 valori distinti
1 colonne hanno 1821 valori distinti
1 colonne hanno 1877 valori distinti
1 colonne hanno 5992 valori distinti
1 colonne hanno 1977 valori distinti
1 colonne hanno 2033 valori distinti
1 colonne hanno 2046 valori distinti

Distribuzione valori distinti per riga:
116938 righe hanno 1 valori distinti
579905 righe hanno 2 valori distinti
4484908 righe hanno 3 valori distinti
2309505 righe hanno 4 valori distinti
1265935 righe hanno 5 valori distinti
285056 righe hanno 6 valori distinti
124069 righe hanno 7 valori distinti
59210 righe hanno 8 valori distinti
35843 righe hanno 9 valori distinti
25466 righe hanno 10 valori distinti
21881 righe hanno 11 valori distinti
17609 righe hanno 12 valori distinti
15697 righe hanno 13 valori distinti
10739 righe hanno 14 valori distinti
9258 righe hanno 15 valori distinti
8282 righe hanno 16 valori distinti
3319 righe hanno 17 valori distinti
1948 righe hanno 18 valori distinti
1416 righe hanno 19 valori distinti
748 righe hanno 20 valori distinti
894 righe hanno 21 valori distinti
423 righe hanno 22 valori distinti
569 righe hanno 23 valori distinti
186 righe hanno 24 valori distinti
299 righe hanno 25 valori distinti
124 righe hanno 26 valori distinti
74 righe hanno 27 valori distinti
65 righe hanno 28 valori distinti
42 righe hanno 29 valori distinti
39 righe hanno 30 valori distinti
32 righe hanno 31 valori distinti
42 righe hanno 32 valori distinti
16 righe hanno 33 valori distinti
34 righe hanno 34 valori distinti
286 righe hanno 35 valori distinti
6 righe hanno 36 valori distinti
19 righe hanno 37 valori distinti
21 righe hanno 38 valori distinti
3 righe hanno 39 valori distinti
104 righe hanno 40 valori distinti
12 righe hanno 41 valori distinti
12 righe hanno 42 valori distinti
2 righe hanno 43 valori distinti
21 righe hanno 44 valori distinti
17 righe hanno 45 valori distinti
4 righe hanno 46 valori distinti
25 righe hanno 47 valori distinti
16 righe hanno 50 valori distinti
